Frequency (Hz),Power (dBm)
6029000000,-64.6816260903485
6038500000,-89.0760657876141
6048000000,-65.1572501748212
6057500000,-86.5094688027508
6067000000,-64.6309745400555
6076500000,-91.7115943520673
6086000000,-63.1785094826825
6095500000,-90.6475913613446
6105000000,-64.3297431557782
6114500000,-98.8963630288251
6124000000,-64.3091361611493
6133500000,-91.3417136757977
6143000000,-67.381699332536
6152500000,-97.1151893227704
6162000000,-67.1181647866376
6171500000,-101.582428702653
6181000000,-67.2655036538251
6190500000,-95.291741141618
6200000000,-64.6582877724774
6209500000,-95.2627799599774
6219000000,-65.7670981972821
6228500000,-87.7692115395673
6238000000,-65.9489600747235
6247500000,-94.7717139809735
6257000000,-65.4626929848798
6266500000,-99.4742591469891
6276000000,-64.1545875161298
6285500000,-89.7357108681805
6295000000,-65.5145957558758
6304500000,-98.9012687295087
6314000000,-65.3816917031415
6323500000,-105.721024283708
6333000000,-64.8111121743329
6342500000,-95.3002173989423
6352000000,-64.6507041543133
6361500000,-94.0021445840008
6371000000,-65.7110526650555
6380500000,-90.5562980263837
6390000000,-65.115830191911
6399500000,-96.7306830971844
6409000000,-65.0710074990399
6418500000,-88.4541480630048
6428000000,-65.2710349648602
6437500000,-87.5899207680829
6447000000,-66.770241507829
6456500000,-90.7052085488446
6466000000,-66.0496604531415
6475500000,-91.0968711465008
6485000000,-65.6735313027508
6494500000,-93.3493506997235
6504000000,-65.2665412514813
6513500000,-91.0578925698407
6523000000,-65.2927100747235
6532500000,-95.4512412636883
6542000000,-66.1390540688641
6551500000,-91.862053641618
6561000000,-66.4323279946454
6570500000,-93.9878547280438
6580000000,-65.9021689980633
6589500000,-94.3348853676923
6599000000,-67.3996894448407
6608500000,-93.5592658608563
6618000000,-65.567116507829
6627500000,-91.5430076211102
6637000000,-66.2761237710126
6646500000,-91.3935401528485
6656000000,-67.3971335976727
6665500000,-90.7736289590008
6675000000,-65.3091743081219
6684500000,-93.9267280190594
6694000000,-64.863518485368
6703500000,-90.2901237099774
6713000000,-65.7296378701337
6722500000,-89.8461997597821
6732000000,-65.1875007241376
6741500000,-99.2985694497235
6751000000,-65.8361365883954
6760500000,-92.1591346352704
6770000000,-65.5564124673016
6779500000,-99.6836021035321
6789000000,-66.6804359048016
6798500000,-93.0851295083173
6808000000,-64.861077079118
6817500000,-90.8186729043133
6827000000,-65.4824912636883
6836500000,-94.5444343178876
6846000000,-67.0103767007001
6855500000,-90.4218986123212
6865000000,-65.2460792153485
6874500000,-87.9675300210126
6884000000,-65.7222373574383
6893500000,-92.9356620400555
6903000000,-66.375954398454
6912500000,-91.8261954873212
6922000000,-65.0297935097821
6931500000,-89.4900291054852
6941000000,-64.1952598183758
6950500000,-88.8994681923993
6960000000,-64.9137275307782
6969500000,-89.903427848161
6979000000,-64.856423148454
6988500000,-91.3379752724774
6998000000,-63.1476066201337
7007500000,-93.0371635048993
7017000000,-65.0996329873212
7026500000,-95.9338920205243
7036000000,-65.9066703408368
7045500000,-90.8130118935712
7055000000,-67.8558662026532
7064500000,-91.5030219643719
7074000000,-66.8802878945477
7083500000,-87.9576423257001
7093000000,-65.6778342812665
7102500000,-98.3287971108563
7112000000,-64.4515159218915
7121500000,-93.6553046792157
7131000000,-66.2347343056805
7140500000,-88.9518897622235
7150000000,-64.8837211220868
7159500000,-89.8133933632977
7169000000,-62.7213103860028
7178500000,-100.163651236833
7188000000,-63.5286109536298
7197500000,-91.5209434121258
7207000000,-64.2536323159344
7216500000,-93.1776816933758
7226000000,-64.934059867204
7235500000,-90.7326743691571
7245000000,-64.4485404580243
7254500000,-94.0637443154462
7264000000,-65.0956657021649
7273500000,-94.0905616372235
7283000000,-63.891636618913
7292500000,-95.3973701089032
7302000000,-66.9128882973798
7311500000,-93.6955115883954
7321000000,-65.8642737954266
7330500000,-105.150215873063
7340000000,-65.1198203652508
7349500000,-91.8951575844891
7359000000,-65.4649055092938
7368500000,-93.917473563493
7378000000,-64.3594596474774
7387500000,-102.676239737809
7397000000,-66.7762000649579
7406500000,-93.4091651528485
7416000000,-65.8490836709149
7425500000,-89.9574287026532
7435000000,-64.3462226479657
7444500000,-93.9647529214032
7454000000,-64.648186454118
7463500000,-94.7163245766766
7473000000,-63.849400290788
7482500000,-98.7775428383954
7492000000,-64.8714072793133
7501500000,-97.8349998086102
7511000000,-64.4253852456219
7520500000,-88.9067084878094
7530000000,-65.8363959878094
7539500000,-90.2539832680829
7549000000,-66.700058707536
7558500000,-93.9634482949383
7568000000,-67.1297309487469
7577500000,-97.7076041787274
7587000000,-66.5310676186688
7596500000,-96.7342231362469
7606000000,-65.9839255898602
7615500000,-95.6004417031415
7625000000,-65.6238944619305
7634500000,-92.4440467446454
7644000000,-67.0065391152508
7653500000,-90.7294166176923
7663000000,-65.5381553261883
7672500000,-95.8595893471844
7682000000,-64.3854377358563
7691500000,-97.2835090249188
7701000000,-65.8497779458173
7710500000,-90.7301337807782
7720000000,-65.051262625993
7729500000,-95.8590629189618
7739000000,-64.2583015053876
7748500000,-92.604843863786
7758000000,-65.3167350381024
7767500000,-89.7319648354657
7777000000,-64.7576072304852
7786500000,-96.9644401162274
7796000000,-66.587021598161
7805500000,-95.0044334023602
7815000000,-66.0425574868329
7824500000,-99.619377860368
7834000000,-66.7630546181805
7843500000,-89.1012351601727
7853000000,-66.1367728798993
7862500000,-92.3392417519696
7872000000,-66.6309363930829
7881500000,-89.4920432656415
7891000000,-62.9447372048505
7900500000,-111.700760611833
7910000000,-66.3551642983563
7919500000,-94.1372230141766
7929000000,-65.5631644814618
7938500000,-94.4486777871258
7948000000,-66.4523093789227
7957500000,-97.3425300210126
7967000000,-65.6858756631024
7976500000,-95.5991218178876
7986000000,-63.152752646745
7995500000,-84.5030067055829
8005000000,-56.9376456826337
8014500000,-96.0759818642743
8024000000,-65.6738898842938
8033500000,-94.9023902505048
8043000000,-66.5475471108563
8052500000,-89.4726035683758
8062000000,-64.9640433877118
8071500000,-92.4382789223798
8081000000,-64.7598807900555
8090500000,-94.6669089882977
8100000000,-64.9066474526532
8109500000,-91.3841636269696
8119000000,-65.3857429116376
8128500000,-91.1767280190594
8138000000,-64.2454001992352
8147500000,-92.1910483925946
8157000000,-65.9911658852704
8166500000,-92.6045692055829
8176000000,-65.6284720986493
8185500000,-95.8091285317548
8195000000,-63.9368980019696
8204500000,-88.697129020036
8214000000,-64.5880210488446
8223500000,-94.9678428261883
8233000000,-65.4046866982587
8242500000,-100.124794730485
8252000000,-64.892555960954
8261500000,-87.8139350503094
8271000000,-66.3253104775555
8280500000,-94.1173637002118
8290000000,-65.6208198159344
8299500000,-92.3312308877118
8309000000,-65.795876273454
8318500000,-92.136940726579
8328000000,-65.3993842690594
8337500000,-91.4551627724774
8347000000,-65.0247123330243
