Frequency (Hz),Power (dBm)
154235132.347886,-85.4746170101646
154547329.60405,-133.575995445001
154859526.860214,-85.7254791329657
155171724.116379,-135.802359580743
155483921.372543,-86.3291168323844
155796118.628707,-137.88248348211
156108315.884871,-86.4734115724436
156420513.141036,-138.467749595391
156732710.3972,-85.9437713705504
157044907.653364,-142.098578452813
157357104.909528,-84.7629776034299
157669302.165693,-135.053732871758
157981499.421857,-85.2394638109509
158293696.678021,-136.265158653008
158605893.934185,-87.028549213241
158918091.19035,-134.500082969415
159230288.446514,-86.7796554721529
159542485.702678,-132.99886226629
159854682.958842,-86.4183197139729
160166880.215007,-141.38817501043
160479077.471171,-84.6812286408161
160791274.727335,-138.206732749688
161103471.983499,-85.3413009695323
161415669.239664,-132.200919151055
161727866.495828,-85.8874511797443
162040063.751992,-139.085165977227
162352261.008157,-86.6423263690187
162664458.264321,-138.245963096368
162976655.520485,-85.4385910089958
163288852.776649,-143.101050376641
163601050.032814,-86.5969467298668
163913247.288978,-138.984763145196
164225444.545142,-85.9429473959068
164537641.801306,-137.704596519219
164849839.057471,-85.0287780802457
165162036.313635,-136.680182456719
165474233.569799,-84.7473983797481
165786430.825963,-137.751822471368
166098628.082128,-86.2710113630992
166410825.338292,-133.971396445977
166723022.594456,-86.9788513365306
167035219.85062,-141.174612998712
167347417.106785,-86.2146148782774
167659614.362949,-136.483603477227
167971811.619113,-85.2850112964623
168284008.875277,-129.370978355157
168596206.131442,-85.7275390694615
168908403.387606,-133.009741782891
169220600.64377,-86.4596252563442
169532797.899934,-144.730612754571
169844995.156099,-86.1334076022764
170157192.412263,-133.731650352227
170469389.668427,-86.0342865078309
170781586.924591,-134.017630576837
171093784.180756,-85.9366378865901
171405981.43692,-140.85188961004
171718178.693084,-86.2123336892951
172030375.949248,-140.788779258477
172342573.205413,-86.1675949194235
172654770.461577,-134.962302207696
172966967.717741,-86.8739624191113
173279164.973905,-142.137579917657
173591362.23007,-86.3640136832162
173903559.486234,-129.895102500665
174215756.742398,-86.3339767566885
174527953.998562,-142.184805869805
174840151.254727,-85.9901199425965
175152348.510891,-136.750784873712
175464545.767055,-85.5779113831602
175776743.023219,-133.320197105157
176088940.279384,-85.6853103705095
176401137.535548,-137.294821738946
176713334.791712,-87.4051513923853
177025532.047877,-133.654044151055
177337729.304041,-86.577713026056
177649926.560205,-141.515021323907
177962123.816369,-85.7260131905474
178274321.072534,-136.538123130547
178586518.328698,-87.1048507890585
178898715.584862,-137.04752254461
179210912.841026,-85.9613800132119
179523110.097191,-135.392539024102
179835307.353355,-86.7096405177128
180147504.609519,-134.978201865899
180459701.865683,-86.5621109140985
180771899.121848,-139.146933555352
181084096.378012,-86.0963440034069
181396293.634176,-137.846274375665
181708490.89034,-86.3405151479132
182020688.146505,-137.91258907293
182332885.402669,-86.3936081049424
182645082.658833,-140.614401817071
182957279.914997,-85.4839325009427
183269477.171162,-140.553580283868
183581674.427326,-85.3937149102312
183893871.68349,-135.576758384454
184206068.939654,-86.5205536018123
184518266.195819,-133.638907432305
184830463.451983,-86.8492431807481
185142660.708147,-138.093543052422
185454857.964311,-85.995422371967
185767055.220476,-134.70345211004
186079252.47664,-85.6178436344439
186391449.732804,-135.103430747735
186703646.988968,-84.9756851236174
187015844.245133,-144.454947471368
187328041.501297,-86.6221237323826
187640238.757461,-147.186148643243
187952436.013625,-86.0578689666976
188264633.26979,-138.690451621758
188576830.525954,-87.2317352521094
188889027.782118,-135.040946006524
189201225.038282,-86.1302490331746
189513422.294447,-139.514670371758
189825619.550611,-85.9121475302252
190137816.806775,-135.593237876641
190450014.062939,-85.9527435388024
190762211.319104,-149.29703426336
191074408.575268,-85.8397445757063
191386605.831432,-132.173193931329
191698803.087597,-87.3700561777204
192011000.343761,-137.478140830743
192323197.599925,-86.4265747193635
192635394.856089,-144.169180869805
192947592.112254,-85.4985275329199
193259789.368418,-135.849143028008
193571986.624582,-85.7449112011864
193884183.880746,-133.473273277032
194196381.136911,-85.9053039633924
194508578.393075,-137.231909751641
194820775.649239,-86.6712799222124
195132972.905403,-138.68212032293
195445170.161568,-86.4164352540474
195757367.417732,-135.744757652032
196069564.673896,-85.3083267264806
196381761.93006,-136.906867027032
196693959.186225,-86.28083039447
197006156.442389,-139.753455161797
197318353.698553,-86.0686111545287
197630550.954717,-141.196310996758
197942748.210882,-85.7512970045393
198254945.467046,-132.456625938165
198567142.72321,-85.8808212362912
198879339.979374,-132.396536826837
199191537.235539,-87.1950607526587
199503734.491703,-137.690451621758
199815931.747867,-86.102386484439
200128129.004031,-137.797339439141
200440326.260196,-85.2894897513717
200752523.51636,-142.769339561212
201064720.772524,-84.1335754416313
201376918.028688,-129.173895835626
201689115.284853,-85.9460754482073
202001312.541017,-137.450156211602
202313509.797181,-87.4594574254331
202625707.053345,-136.579398154962
202937904.30951,-86.2785568350554
203250101.565674,-136.914679527032
203562298.821838,-85.2887420707383
203874496.078002,-142.39745235418
204186693.334167,-85.7585144119171
204498890.590331,-138.756720542657
204811087.846495,-86.5274047989145
205123285.102659,-138.138052940118
205435482.358824,-85.5860977239788
205747679.614988,-144.025763511407
206059876.871152,-87.0164261064942
206372074.127316,-135.216223716485
206684271.383481,-86.2294540515175
206996468.639645,-138.816824912774
207308665.895809,-85.4138259946574
207620863.151974,-138.625891685235
207933060.408138,-85.7983398516669
208245257.664302,-137.652976035821
208557454.920466,-85.6382675241012
208869652.176631,-136.181784629571
209181849.432795,-85.7089691236223
209494046.688959,-139.552344321954
209806243.945123,-86.5756073142272
210118441.201288,-135.481680869805
210430638.457452,-86.8146057302359
210742835.713616,-139.620993613946
211055032.96978,-85.8718261803043
211367230.225945,-132.813422202813
211679427.482109,-86.3202819943255
211991624.738273,-136.87776851629
212303821.994437,-86.3917160160078
212616019.250602,-155.099921226251
212928216.506766,-85.8289032064298
213240413.76293,-133.060797691094
213552611.019094,-85.9312057583788
213864808.275259,-136.863501548516
214177005.531423,-85.9607467742184
214489202.787587,-140.405310630547
214801400.043751,-85.8624115074563
215113597.299916,-136.070059776055
215425794.55608,-84.76676178343
215737991.812244,-134.74364376043
216050189.068408,-84.4744033842642
216362386.324573,-134.178626060235
216674583.580737,-85.5754852362856
216986780.836901,-138.739050864922
217298978.093065,-86.0856781106446
217611175.34923,-136.295538902032
217923372.605394,-86.5164947649903
218235569.861558,-136.38606929754
218547767.117722,-86.9539261060491
218859964.373887,-135.710806846368
219172161.630051,-86.5645599511004
219484358.886215,-140.791571616876
219796556.142379,-85.729812629766
220108753.398544,-136.025412559258
220420950.654708,-84.7934494056186
220733147.910872,-135.124609946954
221045345.167036,-84.2196960473534
221357542.423201,-136.374243736016
221669739.679365,-86.9928436483811
221981936.935529,-140.903143882501
222294134.191693,-85.9707794283158
222606331.447858,-138.592001914727
222918528.704022,-85.3345565853613
223230725.960186,-141.451148032891
223542923.216351,-85.7735443196303
223855120.472515,-136.904318809258
224167317.728679,-86.7321396043633
224479514.984843,-135.92708492254
224791712.241008,-85.928352365144
225103909.497172,-137.225958823907
225416106.753336,-85.9153518768007
225728304.0095,-134.162970542657
226040501.265665,-86.4851608418064
226352698.521829,-141.847693443047
226664895.777993,-86.9425201617874
226977093.034157,-133.336630820977
227289290.290322,-86.1438751330473
227601487.546486,-135.564459800469
227913684.80265,-85.7817840659596
228225882.058814,-131.130820274102
228538079.314979,-85.8753585905345
228850276.571143,-135.398825645196
229162473.827307,-85.3273239194997
229474671.083471,-132.523978233087
229786868.339636,-86.6952743699957
230099065.5958,-140.177847861993
230411262.851964,-86.0068664651193
230723460.108128,-135.972037315118
231035657.364293,-85.8579101652361
231347854.620457,-132.513648032891
231660051.876621,-86.0455474957612
231972249.132785,-136.617041587579
232284446.38895,-84.9889450119691
232596643.645114,-139.969321250665
232908840.901278,-85.9681091407318
233221038.157442,-136.755667686212
233533235.413607,-87.4903946241072
233845432.669771,-134.067496299493
234157629.925935,-88.6694641901673
234469827.182099,-133.10497188543
234782024.438264,-85.2845840513117
235094221.694428,-140.421500205743
235406418.950592,-85.192947393214
235718616.206756,-133.09146785711
236030813.462921,-84.5809783970175
236343010.719085,-132.54491329168
236655207.975249,-86.7022323785083
236967405.231413,-139.44986629461
237279602.487578,-86.4129028462296
237591799.743742,-135.160269736993
237903996.999906,-86.9474334931393
238216194.256071,-141.879294395196
238528391.512235,-86.0870514027317
238840588.768399,-131.245734214532
239152786.024563,-86.7259445372667
239464983.280728,-149.30924129461
239777180.536892,-85.1578216607668
240089377.793056,-134.284079551446
240401575.04922,-85.8296814057152
240713772.305385,-141.753211021172
241025969.561549,-87.4913559291405
241338166.817713,-137.662543296563
241650364.073877,-86.1640396238459
241962561.330042,-133.442526817071
242274758.586206,-85.6407547077947
242586955.84237,-133.071356773126
242899153.098534,-84.8242187543426
243211350.354699,-144.288687705743
243523547.610863,-86.9077453828756
243835744.867027,-140.818289756524
244147942.123191,-86.1639785888938
244460139.379356,-138.700934409844
244772336.63552,-85.1027145440191
245084533.891684,-134.369193076837
245396731.147848,-86.9121093968952
245708928.404013,-132.511252403008
246021125.660177,-87.6279220961722
246333322.916341,-143.206778526055
246645520.172505,-85.9838562120087
246957717.42867,-137.650641441094
247269914.684834,-85.018127446596
247582111.940998,-140.183218955743
247894309.197162,-85.0019455007529
248206506.453327,-150.060736655938
248518703.709491,-87.0538711797148
248830900.965655,-137.996008872735
249143098.221819,-85.906616221325
249455295.477984,-138.475165366876
249767492.734148,-85.5876388631486
250079689.990312,-141.87938594793
250391887.246476,-86.669448871341
250704084.502641,-134.846762656915
251016281.758805,-87.1456756863827
251328479.014969,-134.847479820001
251640676.271133,-86.399696365516
251952873.527298,-132.821234702813
252265070.783462,-85.4302978589256
252577268.039626,-136.787680625665
252889465.29579,-86.5672302422898
253201662.551955,-139.276892661797
253513859.808119,-87.8357162945188
253826057.064283,-131.89517879461
254138254.320448,-86.4981155564607
254450451.576612,-130.115866660821
254762648.832776,-85.9630661123411
255074846.08894,-133.150412559258
255387043.345105,-87.2300796807706
255699240.601269,-137.430670737969
256011437.857433,-87.0588226581601
256323635.113597,-133.986731528985
256635832.369762,-85.8285217388076
256948029.625926,-136.550177573907
257260226.88209,-86.1335067879607
257572424.138254,-138.470557212579
257884621.394419,-87.3020401322227
258196818.650583,-136.207663535821
258509015.906747,-88.2603760438293
258821213.162911,-134.888434409844
259133410.419076,-85.3573608471372
259445607.67524,-132.521933555352
259757804.931404,-85.5697403040297
260070002.187568,-136.133734702813
260382199.443733,-85.6281890959551
260694396.699897,-134.039267539727
261006593.956061,-86.501403826291
261318791.212225,-134.833106040704
261630988.46839,-86.8337021102832
261943185.724554,-146.739188194024
262255382.980718,-86.0489044315069
262567580.236882,-138.108939170587
262879777.493047,-86.6340179640509
263191974.749211,-138.386115073907
263504172.005375,-86.7274627897783
263816369.261539,-138.417822837579
264128566.517704,-84.6447601361431
264440763.773868,-140.899817466485
264752961.030032,-85.4878463827502
265065158.286196,-133.918036460626
265377355.542361,-87.179039031659
265689552.798525,-138.188117027032
266001750.054689,-86.3251495518541
266313947.310853,-136.134818076837
266626144.567018,-85.868133556019
266938341.823182,-135.691016196954
267250539.079346,-85.6631927585267
267562736.33551,-136.487799644219
267874933.591675,-86.2145004417796
268187130.847839,-135.421515464532
268499328.104003,-85.4304351886474
268811525.360168,-140.858679771172
269123722.616332,-84.6199111981449
