TIME (S),Amplitude (V)
4.63503875e-06,8.48593750e-02
4.63507875e-06,9.23906250e-02
4.63511875e-06,9.52343750e-02
4.63515875e-06,9.67031250e-02
4.63519875e-06,7.59843750e-02
4.63523875e-06,3.12343750e-02
4.63527875e-06,-1.47343750e-02
4.63531875e-06,-1.42343750e-02
4.63535875e-06,4.83125000e-02
4.63539875e-06,1.08421875e-01
4.63543875e-06,1.27218750e-01
4.63547875e-06,9.64687500e-02
4.63551875e-06,4.84375000e-02
4.63555875e-06,3.12968750e-02
4.63559875e-06,1.94062500e-02
4.63563875e-06,1.63593750e-02
4.63567875e-06,1.97812500e-02
4.63571875e-06,4.03750000e-02
4.63575875e-06,1.07703125e-01
4.63579875e-06,1.33734375e-01
4.63583875e-06,9.53281250e-02
4.63587875e-06,3.64687500e-02
4.63591875e-06,-1.74218750e-02
4.63595875e-06,-4.34375000e-03
4.63599875e-06,3.72968750e-02
4.63603875e-06,6.31875000e-02
4.63607875e-06,8.30156250e-02
4.63611875e-06,8.88593750e-02
4.63615875e-06,1.05328125e-01
4.63619875e-06,8.68281250e-02
4.63623875e-06,2.40937500e-02
4.63627875e-06,-1.14218750e-02
4.63631875e-06,-1.84218750e-02
4.63635875e-06,3.28906250e-02
4.63639875e-06,1.08828125e-01
4.63643875e-06,1.17984375e-01
4.63647875e-06,9.33593750e-02
4.63651875e-06,6.14531250e-02
4.63655875e-06,3.71250000e-02
4.63659875e-06,3.34687500e-02
4.63663875e-06,1.41718750e-02
4.63667875e-06,8.15625000e-03
4.63671875e-06,4.24218750e-02
4.63675875e-06,9.54375000e-02
4.63679875e-06,1.34718750e-01
4.63683875e-06,1.09015625e-01
4.63687875e-06,3.48906250e-02
4.63691875e-06,-1.30625000e-02
4.63695875e-06,5.98437500e-03
4.63699875e-06,4.05781250e-02
4.63703875e-06,5.19375000e-02
4.63707875e-06,7.65312500e-02
4.63711875e-06,9.89531250e-02
4.63715875e-06,1.06078125e-01
4.63719875e-06,1.00703125e-01
4.63723875e-06,4.52187500e-02
4.63727875e-06,-2.04218750e-02
4.63731875e-06,-1.79062500e-02
4.63735875e-06,3.57343750e-02
4.63739875e-06,9.43593750e-02
4.63743875e-06,1.15984375e-01
4.63747875e-06,9.29218750e-02
4.63751875e-06,7.18437500e-02
4.63755875e-06,5.00625000e-02
4.63759875e-06,3.27812500e-02
4.63763875e-06,1.80781250e-02
4.63767875e-06,-4.25000000e-03
4.63771875e-06,3.11718750e-02
4.63775875e-06,9.87187500e-02
4.63779875e-06,1.33062500e-01
4.63783875e-06,1.17640625e-01
4.63787875e-06,4.73281250e-02
4.63791875e-06,-2.04687500e-03
4.63795875e-06,5.82812500e-03
4.63799875e-06,2.60781250e-02
4.63803875e-06,4.09687500e-02
4.63807875e-06,6.35312500e-02
4.63811875e-06,9.63437500e-02
4.63815875e-06,1.19781250e-01
4.63819875e-06,1.09359375e-01
4.63823875e-06,4.86875000e-02
4.63827875e-06,-1.69062500e-02
4.63831875e-06,-2.17656250e-02
4.63835875e-06,3.49062500e-02
4.63839875e-06,9.40000000e-02
4.63843875e-06,1.05687500e-01
4.63847875e-06,9.36406250e-02
4.63851875e-06,8.13750000e-02
4.63855875e-06,6.61250000e-02
4.63859875e-06,4.24687500e-02
4.63863875e-06,4.00000000e-03
4.63867875e-06,-7.53125000e-03
4.63871875e-06,3.40937500e-02
4.63875875e-06,9.50468750e-02
4.63879875e-06,1.33250000e-01
4.63883875e-06,1.15859375e-01
4.63887875e-06,5.56406250e-02
4.63891875e-06,7.46875000e-03
4.63895875e-06,5.95312500e-03
4.63899875e-06,2.59531250e-02
4.63903875e-06,3.77031250e-02
4.63907875e-06,5.76875000e-02
4.63911875e-06,9.24531250e-02
4.63915875e-06,1.23859375e-01
4.63919875e-06,1.12984375e-01
4.63923875e-06,4.85468750e-02
4.63927875e-06,-1.16093750e-02
4.63931875e-06,-2.47812500e-02
4.63935875e-06,2.07500000e-02
4.63939875e-06,8.56406250e-02
4.63943875e-06,1.00109375e-01
4.63947875e-06,9.20000000e-02
4.63951875e-06,9.23125000e-02
4.63955875e-06,7.27656250e-02
4.63959875e-06,4.40937500e-02
4.63963875e-06,5.23437500e-03
4.63967875e-06,-1.66875000e-02
4.63971875e-06,2.67812500e-02
4.63975875e-06,8.88906250e-02
4.63979875e-06,1.29562500e-01
4.63983875e-06,1.15562500e-01
4.63987875e-06,5.32656250e-02
4.63991875e-06,2.23281250e-02
4.63995875e-06,1.50000000e-02
4.63999875e-06,1.80468750e-02
4.64003875e-06,3.19843750e-02
4.64007875e-06,4.12968750e-02
4.64011875e-06,8.78281250e-02
4.64015875e-06,1.33765625e-01
4.64019875e-06,1.12140625e-01
4.64023875e-06,4.63750000e-02
4.64027875e-06,-1.87656250e-02
4.64031875e-06,-2.40468750e-02
4.64035875e-06,2.68593750e-02
4.64039875e-06,7.21562500e-02
4.64043875e-06,9.11875000e-02
4.64047875e-06,9.51093750e-02
4.64051875e-06,9.95312500e-02
4.64055875e-06,8.78281250e-02
4.64059875e-06,4.92812500e-02
4.64063875e-06,4.43750000e-03
4.64067875e-06,-1.76250000e-02
4.64071875e-06,1.43281250e-02
4.64075875e-06,8.71250000e-02
4.64079875e-06,1.32750000e-01
4.64083875e-06,1.12437500e-01
4.64087875e-06,6.92812500e-02
4.64091875e-06,3.33593750e-02
4.64095875e-06,1.70156250e-02
4.64099875e-06,2.03281250e-02
4.64103875e-06,1.56250000e-02
4.64107875e-06,3.52812500e-02
4.64111875e-06,8.69843750e-02
4.64115875e-06,1.23390625e-01
4.64119875e-06,1.15687500e-01
4.64123875e-06,5.76250000e-02
4.64127875e-06,-3.68750000e-03
4.64131875e-06,-1.86250000e-02
4.64135875e-06,1.87031250e-02
4.64139875e-06,6.77343750e-02
4.64143875e-06,8.33593750e-02
4.64147875e-06,8.52968750e-02
4.64151875e-06,9.87500000e-02
4.64155875e-06,9.62968750e-02
4.64159875e-06,5.72656250e-02
4.64163875e-06,3.39062500e-03
4.64167875e-06,-2.80781250e-02
4.64171875e-06,6.04687500e-03
4.64175875e-06,8.70937500e-02
4.64179875e-06,1.28000000e-01
4.64183875e-06,1.08640625e-01
4.64187875e-06,7.18125000e-02
4.64191875e-06,4.18125000e-02
4.64195875e-06,2.99843750e-02
4.64199875e-06,2.60625000e-02
4.64203875e-06,1.76562500e-02
4.64207875e-06,2.62187500e-02
4.64211875e-06,7.61406250e-02
4.64215875e-06,1.32734375e-01
4.64219875e-06,1.24328125e-01
4.64223875e-06,6.18906250e-02
4.64227875e-06,1.68750000e-03
4.64231875e-06,-1.69218750e-02
4.64235875e-06,2.27343750e-02
4.64239875e-06,5.76406250e-02
4.64243875e-06,6.96093750e-02
4.64247875e-06,8.86875000e-02
4.64251875e-06,1.05125000e-01
4.64255875e-06,1.07781250e-01
4.64259875e-06,6.16250000e-02
4.64263875e-06,-2.90625000e-03
4.64267875e-06,-2.23437500e-02
4.64271875e-06,1.04375000e-02
4.64275875e-06,7.99531250e-02
4.64279875e-06,1.18359375e-01
4.64283875e-06,1.03656250e-01
4.64287875e-06,7.41875000e-02
4.64291875e-06,4.79531250e-02
4.64295875e-06,3.53906250e-02
4.64299875e-06,1.73593750e-02
4.64303875e-06,3.42187500e-03
4.64307875e-06,2.56875000e-02
4.64311875e-06,7.78750000e-02
4.64315875e-06,1.27359375e-01
4.64319875e-06,1.20171875e-01
4.64323875e-06,6.44531250e-02
4.64327875e-06,1.11562500e-02
4.64331875e-06,-1.44375000e-02
4.64335875e-06,1.63906250e-02
4.64339875e-06,5.65000000e-02
4.64343875e-06,6.10781250e-02
4.64347875e-06,8.67812500e-02
4.64351875e-06,1.14328125e-01
4.64355875e-06,1.04578125e-01
4.64359875e-06,6.96562500e-02
4.64363875e-06,-3.12500000e-05
4.64367875e-06,-3.07343750e-02
4.64371875e-06,1.36093750e-02
4.64375875e-06,6.70781250e-02
4.64379875e-06,1.11093750e-01
4.64383875e-06,1.11125000e-01
4.64387875e-06,7.77500000e-02
4.64391875e-06,6.20625000e-02
4.64395875e-06,4.02812500e-02
4.64399875e-06,1.27656250e-02
4.64403875e-06,1.45312500e-03
4.64407875e-06,1.55312500e-02
4.64411875e-06,7.54687500e-02
4.64415875e-06,1.39046875e-01
4.64419875e-06,1.22656250e-01
4.64423875e-06,5.64062500e-02
4.64427875e-06,1.46718750e-02
4.64431875e-06,-1.21875000e-03
4.64435875e-06,1.45000000e-02
4.64439875e-06,4.13281250e-02
4.64443875e-06,5.86875000e-02
4.64447875e-06,8.78750000e-02
4.64451875e-06,1.14734375e-01
4.64455875e-06,1.14687500e-01
4.64459875e-06,7.18437500e-02
4.64463875e-06,3.15625000e-03
4.64467875e-06,-3.17031250e-02
4.64471875e-06,2.18750000e-04
4.64475875e-06,6.78593750e-02
4.64479875e-06,1.10953125e-01
4.64483875e-06,1.02265625e-01
4.64487875e-06,7.62812500e-02
4.64491875e-06,6.98906250e-02
4.64495875e-06,5.46718750e-02
4.64499875e-06,1.44218750e-02
4.64503875e-06,-1.21250000e-02
4.64507875e-06,1.04375000e-02
4.64511875e-06,7.79375000e-02
4.64515875e-06,1.29906250e-01
4.64519875e-06,1.25578125e-01
4.64523875e-06,7.29218750e-02
4.64527875e-06,1.34687500e-02
4.64531875e-06,1.73437500e-03
4.64535875e-06,1.80781250e-02
4.64539875e-06,2.99375000e-02
4.64543875e-06,4.86875000e-02
4.64547875e-06,7.99375000e-02
4.64551875e-06,1.16015625e-01
4.64555875e-06,1.21328125e-01
4.64559875e-06,7.42031250e-02
4.64563875e-06,8.54687500e-03
4.64567875e-06,-3.10468750e-02
4.64571875e-06,-1.35937500e-03
4.64575875e-06,6.91562500e-02
4.64579875e-06,9.61406250e-02
4.64583875e-06,9.92656250e-02
4.64587875e-06,9.50156250e-02
4.64591875e-06,6.85781250e-02
4.64595875e-06,4.80781250e-02
4.64599875e-06,1.59687500e-02
4.64603875e-06,-6.60937500e-03
4.64607875e-06,1.22031250e-02
4.64611875e-06,6.39375000e-02
4.64615875e-06,1.26234375e-01
4.64619875e-06,1.26859375e-01
4.64623875e-06,7.77968750e-02
4.64627875e-06,2.87031250e-02
4.64631875e-06,1.56250000e-04
4.64635875e-06,1.46093750e-02
4.64639875e-06,3.36093750e-02
4.64643875e-06,4.67812500e-02
4.64647875e-06,7.26406250e-02
4.64651875e-06,1.13421875e-01
4.64655875e-06,1.32296875e-01
4.64659875e-06,7.54687500e-02
4.64663875e-06,6.64062500e-03
4.64667875e-06,-1.60312500e-02
4.64671875e-06,3.14062500e-03
4.64675875e-06,5.91093750e-02
4.64679875e-06,9.18281250e-02
4.64683875e-06,9.04843750e-02
4.64687875e-06,9.09375000e-02
4.64691875e-06,8.06406250e-02
4.64695875e-06,6.03750000e-02
4.64699875e-06,2.08281250e-02
4.64703875e-06,-1.89843750e-02
4.64707875e-06,5.60937500e-03
4.64711875e-06,6.67187500e-02
4.64715875e-06,1.16734375e-01
4.64719875e-06,1.29218750e-01
4.64723875e-06,7.98750000e-02
4.64727875e-06,2.65937500e-02
4.64731875e-06,1.50000000e-02
4.64735875e-06,2.46718750e-02
4.64739875e-06,2.60625000e-02
4.64743875e-06,3.17656250e-02
4.64747875e-06,7.44062500e-02
4.64751875e-06,1.16234375e-01
4.64755875e-06,1.20796875e-01
4.64759875e-06,7.53125000e-02
4.64763875e-06,1.54687500e-03
4.64767875e-06,-2.19218750e-02
4.64771875e-06,7.15625000e-03
4.64775875e-06,4.72812500e-02
4.64779875e-06,8.34687500e-02
4.64783875e-06,9.49375000e-02
4.64787875e-06,9.33750000e-02
4.64791875e-06,8.81406250e-02
4.64795875e-06,6.39843750e-02
4.64799875e-06,1.74843750e-02
4.64803875e-06,-2.32343750e-02
4.64807875e-06,3.28125000e-04
4.64811875e-06,6.81093750e-02
4.64815875e-06,1.20031250e-01
4.64819875e-06,1.29187500e-01
4.64823875e-06,8.27968750e-02
4.64827875e-06,3.76718750e-02
4.64831875e-06,2.00781250e-02
4.64835875e-06,1.49843750e-02
4.64839875e-06,2.31562500e-02
4.64843875e-06,3.05625000e-02
4.64847875e-06,6.60312500e-02
4.64851875e-06,1.15593750e-01
4.64855875e-06,1.27546875e-01
4.64859875e-06,8.47500000e-02
4.64863875e-06,1.02031250e-02
4.64867875e-06,-1.86406250e-02
4.64871875e-06,-4.68750000e-04
4.64875875e-06,4.41875000e-02
4.64879875e-06,9.26875000e-02
4.64883875e-06,9.07343750e-02
4.64887875e-06,8.44843750e-02
4.64891875e-06,9.08906250e-02
4.64895875e-06,6.87031250e-02
4.64899875e-06,2.06406250e-02
4.64903875e-06,-2.00625000e-02
4.64907875e-06,-1.32812500e-03
4.64911875e-06,5.99687500e-02
4.64915875e-06,1.15765625e-01
4.64919875e-06,1.24953125e-01
4.64923875e-06,7.74687500e-02
4.64927875e-06,4.12031250e-02
4.64931875e-06,2.83906250e-02
4.64935875e-06,2.08125000e-02
4.64939875e-06,1.97500000e-02
4.64943875e-06,2.18593750e-02
4.64947875e-06,6.12031250e-02
4.64951875e-06,1.14625000e-01
4.64955875e-06,1.29062500e-01
4.64959875e-06,8.77187500e-02
4.64963875e-06,1.53906250e-02
4.64967875e-06,-1.62187500e-02
4.64971875e-06,5.65625000e-03
4.64975875e-06,4.70937500e-02
4.64979875e-06,7.65781250e-02
4.64983875e-06,8.32031250e-02
4.64987875e-06,9.31406250e-02
4.64991875e-06,1.07171875e-01
4.64995875e-06,7.80937500e-02
4.64999875e-06,1.47031250e-02
4.65003875e-06,-1.36406250e-02
4.65007875e-06,-2.48437500e-03
4.65011875e-06,5.14687500e-02
4.65015875e-06,1.17671875e-01
4.65019875e-06,1.20109375e-01
4.65023875e-06,8.49531250e-02
4.65027875e-06,4.77343750e-02
4.65031875e-06,2.93906250e-02
4.65035875e-06,2.64531250e-02
4.65039875e-06,1.24531250e-02
4.65043875e-06,2.44687500e-02
4.65047875e-06,6.29531250e-02
4.65051875e-06,1.15718750e-01
4.65055875e-06,1.38765625e-01
4.65059875e-06,8.06562500e-02
4.65063875e-06,1.77343750e-02
4.65067875e-06,-9.60937500e-03
4.65071875e-06,7.26562500e-03
4.65075875e-06,5.18281250e-02
4.65079875e-06,6.31093750e-02
4.65083875e-06,7.73593750e-02
4.65087875e-06,1.00265625e-01
4.65091875e-06,1.00140625e-01
4.65095875e-06,7.39218750e-02
4.65099875e-06,2.00000000e-02
4.65103875e-06,-1.57656250e-02
4.65107875e-06,-4.60937500e-03
4.65111875e-06,5.12500000e-02
4.65115875e-06,1.11859375e-01
4.65119875e-06,1.17953125e-01
4.65123875e-06,8.28125000e-02
4.65127875e-06,4.88437500e-02
4.65131875e-06,3.34062500e-02
4.65135875e-06,2.66093750e-02
4.65139875e-06,1.11406250e-02
4.65143875e-06,8.40625000e-03
4.65147875e-06,5.59218750e-02
4.65151875e-06,1.19312500e-01
4.65155875e-06,1.32390625e-01
4.65159875e-06,8.78906250e-02
4.65163875e-06,2.02031250e-02
4.65167875e-06,-1.21562500e-02
4.65171875e-06,8.29687500e-03
4.65175875e-06,3.74687500e-02
4.65179875e-06,5.97500000e-02
4.65183875e-06,7.74531250e-02
4.65187875e-06,9.38593750e-02
4.65191875e-06,1.06390625e-01
4.65195875e-06,7.71718750e-02
4.65199875e-06,2.06562500e-02
4.65203875e-06,-1.39218750e-02
4.65207875e-06,-1.01562500e-02
4.65211875e-06,4.69218750e-02
4.65215875e-06,1.12546875e-01
4.65219875e-06,1.20890625e-01
4.65223875e-06,8.42500000e-02
4.65227875e-06,5.13750000e-02
4.65231875e-06,4.07187500e-02
4.65235875e-06,2.45156250e-02
4.65239875e-06,7.01562500e-03
4.65243875e-06,1.74218750e-02
4.65247875e-06,6.02343750e-02
4.65251875e-06,1.15890625e-01
4.65255875e-06,1.30859375e-01
4.65259875e-06,9.22500000e-02
4.65263875e-06,2.93125000e-02
4.65267875e-06,-1.21875000e-02
4.65271875e-06,7.40625000e-03
4.65275875e-06,4.63750000e-02
4.65279875e-06,6.44062500e-02
4.65283875e-06,7.73281250e-02
4.65287875e-06,9.54843750e-02
4.65291875e-06,1.03843750e-01
4.65295875e-06,7.83437500e-02
4.65299875e-06,2.56250000e-02
4.65303875e-06,-1.95000000e-02
4.65307875e-06,-1.40156250e-02
4.65311875e-06,4.69843750e-02
4.65315875e-06,1.06437500e-01
4.65319875e-06,1.18125000e-01
4.65323875e-06,8.61562500e-02
4.65327875e-06,5.65937500e-02
4.65331875e-06,4.77187500e-02
4.65335875e-06,3.15937500e-02
4.65339875e-06,7.70312500e-03
4.65343875e-06,4.68750000e-03
4.65347875e-06,5.06718750e-02
4.65351875e-06,1.14906250e-01
4.65355875e-06,1.32500000e-01
4.65359875e-06,8.79062500e-02
4.65363875e-06,1.90937500e-02
4.65367875e-06,-7.89062500e-03
4.65371875e-06,1.24062500e-02
4.65375875e-06,3.82812500e-02
4.65379875e-06,6.00781250e-02
4.65383875e-06,7.65000000e-02
4.65387875e-06,9.76250000e-02
4.65391875e-06,1.15187500e-01
4.65395875e-06,8.71250000e-02
4.65399875e-06,2.21093750e-02
4.65403875e-06,-2.49531250e-02
4.65407875e-06,-9.39062500e-03
4.65411875e-06,5.24843750e-02
4.65415875e-06,1.01640625e-01
4.65419875e-06,1.17390625e-01
4.65423875e-06,9.13437500e-02
4.65427875e-06,5.52968750e-02
4.65431875e-06,4.57812500e-02
4.65435875e-06,2.90000000e-02
4.65439875e-06,8.20312500e-03
4.65443875e-06,8.14062500e-03
4.65447875e-06,5.10000000e-02
4.65451875e-06,1.19812500e-01
4.65455875e-06,1.34515625e-01
4.65459875e-06,9.70937500e-02
4.65463875e-06,3.41093750e-02
4.65467875e-06,-1.28281250e-02
4.65471875e-06,9.62500000e-03
4.65475875e-06,3.79843750e-02
4.65479875e-06,4.88906250e-02
4.65483875e-06,7.81250000e-02
4.65487875e-06,1.01812500e-01
4.65491875e-06,1.12984375e-01
4.65495875e-06,9.22187500e-02
4.65499875e-06,2.97187500e-02
4.65503875e-06,-1.81562500e-02
4.65507875e-06,-1.70625000e-02
4.65511875e-06,3.66406250e-02
4.65515875e-06,1.03546875e-01
4.65519875e-06,1.15656250e-01
4.65523875e-06,8.61406250e-02
4.65527875e-06,6.18906250e-02
4.65531875e-06,4.62343750e-02
4.65535875e-06,2.92812500e-02
4.65539875e-06,1.42187500e-03
4.65543875e-06,4.53125000e-04
4.65547875e-06,5.50000000e-02
4.65551875e-06,1.15078125e-01
4.65555875e-06,1.32937500e-01
4.65559875e-06,8.66875000e-02
4.65563875e-06,2.32812500e-02
4.65567875e-06,2.93750000e-03
4.65571875e-06,7.84375000e-03
4.65575875e-06,3.03750000e-02
4.65579875e-06,5.54687500e-02
4.65583875e-06,7.08281250e-02
4.65587875e-06,9.92812500e-02
4.65591875e-06,1.14140625e-01
4.65595875e-06,8.64687500e-02
4.65599875e-06,2.77812500e-02
4.65603875e-06,-2.53125000e-02
4.65607875e-06,-1.65468750e-02
4.65611875e-06,4.30000000e-02
4.65615875e-06,9.35781250e-02
4.65619875e-06,1.07343750e-01
4.65623875e-06,8.90937500e-02
4.65627875e-06,7.05468750e-02
4.65631875e-06,5.32187500e-02
4.65635875e-06,2.36250000e-02
4.65639875e-06,-1.75000000e-03
4.65643875e-06,-3.42187500e-03
4.65647875e-06,4.48593750e-02
4.65651875e-06,1.16671875e-01
4.65655875e-06,1.34984375e-01
4.65659875e-06,8.80781250e-02
4.65663875e-06,2.83125000e-02
4.65667875e-06,-9.84375000e-04
4.65671875e-06,3.46875000e-03
4.65675875e-06,2.97031250e-02
4.65679875e-06,5.65937500e-02
4.65683875e-06,7.05312500e-02
4.65687875e-06,9.55468750e-02
4.65691875e-06,1.16625000e-01
4.65695875e-06,9.25781250e-02
4.65699875e-06,2.67343750e-02
4.65703875e-06,-2.58281250e-02
4.65707875e-06,-6.59375000e-03
4.65711875e-06,4.96562500e-02
4.65715875e-06,9.55156250e-02
4.65719875e-06,1.11218750e-01
4.65723875e-06,8.93125000e-02
4.65727875e-06,7.02656250e-02
4.65731875e-06,5.64062500e-02
4.65735875e-06,2.93593750e-02
4.65739875e-06,-7.81250000e-05
4.65743875e-06,2.71875000e-03
4.65747875e-06,5.37656250e-02
4.65751875e-06,1.11062500e-01
4.65755875e-06,1.32359375e-01
4.65759875e-06,9.48593750e-02
4.65763875e-06,3.02812500e-02
4.65767875e-06,-4.29687500e-03
4.65771875e-06,9.89062500e-03
4.65775875e-06,3.85468750e-02
4.65779875e-06,5.06875000e-02
4.65783875e-06,6.90312500e-02
4.65787875e-06,9.55312500e-02
4.65791875e-06,1.20046875e-01
4.65795875e-06,9.51406250e-02
4.65799875e-06,2.12343750e-02
4.65803875e-06,-1.44843750e-02
4.65807875e-06,-9.54687500e-03
4.65811875e-06,4.19531250e-02
4.65815875e-06,1.05234375e-01
4.65819875e-06,1.04671875e-01
4.65823875e-06,8.68906250e-02
4.65827875e-06,6.92812500e-02
4.65831875e-06,5.07812500e-02
4.65835875e-06,3.50312500e-02
4.65839875e-06,-1.87500000e-04
4.65843875e-06,2.89062500e-03
4.65847875e-06,4.98437500e-02
4.65851875e-06,1.05562500e-01
4.65855875e-06,1.38703125e-01
4.65859875e-06,9.02187500e-02
4.65863875e-06,2.49218750e-02
4.65867875e-06,2.56250000e-03
4.65871875e-06,8.12500000e-03
4.65875875e-06,3.61250000e-02
4.65879875e-06,4.69843750e-02
4.65883875e-06,6.08437500e-02
4.65887875e-06,1.04031250e-01
4.65891875e-06,1.21453125e-01
4.65895875e-06,9.15937500e-02
4.65899875e-06,3.17968750e-02
4.65903875e-06,-2.07031250e-02
4.65907875e-06,-1.55937500e-02
4.65911875e-06,3.70781250e-02
4.65915875e-06,9.29375000e-02
4.65919875e-06,1.16484375e-01
4.65923875e-06,9.01718750e-02
4.65927875e-06,5.97656250e-02
4.65931875e-06,5.39062500e-02
4.65935875e-06,3.19843750e-02
4.65939875e-06,-1.62500000e-03
4.65943875e-06,-1.48437500e-03
4.65947875e-06,4.41562500e-02
4.65951875e-06,1.11796875e-01
4.65955875e-06,1.40546875e-01
4.65959875e-06,9.64843750e-02
4.65963875e-06,3.31250000e-02
4.65967875e-06,7.85937500e-03
4.65971875e-06,1.38750000e-02
4.65975875e-06,3.44062500e-02
4.65979875e-06,5.47343750e-02
4.65983875e-06,6.40312500e-02
4.65987875e-06,9.61562500e-02
4.65991875e-06,1.21312500e-01
4.65995875e-06,8.62968750e-02
4.65999875e-06,2.65781250e-02
4.66003875e-06,-2.11406250e-02
4.66007875e-06,-1.36718750e-02
4.66011875e-06,4.40625000e-02
4.66015875e-06,9.28281250e-02
4.66019875e-06,1.08390625e-01
4.66023875e-06,8.73750000e-02
4.66027875e-06,7.55781250e-02
4.66031875e-06,5.96406250e-02
4.66035875e-06,1.71093750e-02
4.66039875e-06,3.75000000e-04
4.66043875e-06,2.48437500e-03
4.66047875e-06,4.81875000e-02
4.66051875e-06,1.14546875e-01
4.66055875e-06,1.35781250e-01
4.66059875e-06,1.52125000e-01
4.66063875e-06,1.60390625e-01
4.66067875e-06,1.64484375e-01
4.66071875e-06,1.62343750e-01
4.66075875e-06,1.39734375e-01
4.66079875e-06,1.46000000e-01
4.66083875e-06,1.30859375e-01
4.66087875e-06,8.56093750e-02
4.66091875e-06,7.59375000e-02
4.66095875e-06,6.12500000e-02
4.66099875e-06,2.80781250e-02
4.66103875e-06,2.59375000e-03
4.66107875e-06,-1.60781250e-02
4.66111875e-06,-2.13593750e-02
4.66115875e-06,-3.22500000e-02
4.66119875e-06,-4.34218750e-02
4.66123875e-06,-2.46093750e-02
4.66127875e-06,-1.96718750e-02
4.66131875e-06,-2.61875000e-02
4.66135875e-06,1.08750000e-02
4.66139875e-06,3.97500000e-02
4.66143875e-06,4.28593750e-02
4.66147875e-06,7.43750000e-02
4.66151875e-06,1.05234375e-01
4.66155875e-06,1.19250000e-01
4.66159875e-06,1.40984375e-01
4.66163875e-06,1.55093750e-01
4.66167875e-06,1.58468750e-01
4.66171875e-06,1.51203125e-01
4.66175875e-06,1.43656250e-01
4.66179875e-06,1.41437500e-01
4.66183875e-06,1.18156250e-01
4.66187875e-06,9.05468750e-02
4.66191875e-06,7.63593750e-02
4.66195875e-06,5.44375000e-02
4.66199875e-06,2.20312500e-02
4.66203875e-06,5.62500000e-04
4.66207875e-06,-1.07812500e-02
4.66211875e-06,-2.78750000e-02
4.66215875e-06,-3.67187500e-02
4.66219875e-06,-3.64531250e-02
4.66223875e-06,-3.01562500e-02
4.66227875e-06,-1.63750000e-02
4.66231875e-06,-9.76562500e-03
4.66235875e-06,1.02031250e-02
4.66239875e-06,3.35625000e-02
4.66243875e-06,4.84218750e-02
4.66247875e-06,7.92500000e-02
4.66251875e-06,1.05781250e-01
4.66255875e-06,1.25781250e-01
4.66259875e-06,1.38484375e-01
4.66263875e-06,1.46296875e-01
4.66267875e-06,1.62531250e-01
4.66271875e-06,1.56812500e-01
4.66275875e-06,1.43531250e-01
4.66279875e-06,1.44718750e-01
4.66283875e-06,1.29046875e-01
4.66287875e-06,8.99062500e-02
4.66291875e-06,6.46093750e-02
4.66295875e-06,5.39843750e-02
4.66299875e-06,2.20156250e-02
4.66303875e-06,-4.28125000e-03
4.66307875e-06,-1.35781250e-02
4.66311875e-06,-2.92968750e-02
4.66315875e-06,-3.63125000e-02
4.66319875e-06,-3.79843750e-02
4.66323875e-06,-2.93281250e-02
4.66327875e-06,-1.70312500e-02
4.66331875e-06,-1.79218750e-02
4.66335875e-06,4.18750000e-03
4.66339875e-06,3.38125000e-02
4.66343875e-06,5.10625000e-02
4.66347875e-06,8.05468750e-02
4.66351875e-06,1.09937500e-01
4.66355875e-06,1.26765625e-01
4.66359875e-06,1.32421875e-01
4.66363875e-06,1.53171875e-01
4.66367875e-06,1.67250000e-01
4.66371875e-06,1.47312500e-01
4.66375875e-06,1.46828125e-01
4.66379875e-06,1.39640625e-01
4.66383875e-06,1.12375000e-01
4.66387875e-06,9.79218750e-02
4.66391875e-06,7.01562500e-02
4.66395875e-06,4.70312500e-02
4.66399875e-06,2.60000000e-02
4.66403875e-06,4.68750000e-04
4.66407875e-06,-1.40781250e-02
4.66411875e-06,-3.23593750e-02
4.66415875e-06,-3.67968750e-02
4.66419875e-06,-3.75625000e-02
4.66423875e-06,-3.42187500e-02
4.66427875e-06,-1.80000000e-02
4.66431875e-06,-1.29375000e-02
4.66435875e-06,8.07812500e-03
4.66439875e-06,3.49062500e-02
4.66443875e-06,4.75156250e-02
4.66447875e-06,7.49062500e-02
4.66451875e-06,1.06250000e-01
4.66455875e-06,1.25265625e-01
4.66459875e-06,1.38437500e-01
4.66463875e-06,1.53578125e-01
4.66467875e-06,1.57281250e-01
4.66471875e-06,1.49062500e-01
4.66475875e-06,1.45062500e-01
4.66479875e-06,1.35890625e-01
4.66483875e-06,1.16578125e-01
4.66487875e-06,8.04218750e-02
4.66491875e-06,5.91406250e-02
4.66495875e-06,5.55937500e-02
4.66499875e-06,1.73281250e-02
4.66503875e-06,-9.42187500e-03
4.66507875e-06,-8.51562500e-03
4.66511875e-06,-2.83125000e-02
4.66515875e-06,-4.52187500e-02
4.66519875e-06,-4.22031250e-02
4.66523875e-06,-2.56562500e-02
4.66527875e-06,-1.37031250e-02
4.66531875e-06,-1.22812500e-02
4.66535875e-06,1.63906250e-02
4.66539875e-06,4.42812500e-02
4.66543875e-06,5.36718750e-02
4.66547875e-06,8.82187500e-02
4.66551875e-06,1.09734375e-01
4.66555875e-06,1.16000000e-01
4.66559875e-06,1.44281250e-01
4.66563875e-06,1.55953125e-01
4.66567875e-06,1.54296875e-01
4.66571875e-06,1.49187500e-01
4.66575875e-06,1.38234375e-01
4.66579875e-06,1.39921875e-01
